HowOldAreYou,WhatIsYourSex,HowTallAreYouWithoutShoesInMeters,HowMuchDoYouWeighWithoutShoesInKG,weight,BMI,Sex,Age
5.0,2.0,1.75,63.5,0.3036,20.73469387755102,Male,16
4.0,1.0,1.63,48.54,0.3994,18.26941172042606,Female,15
5.0,2.0,1.78,70.31,0.3036,22.191011235955056,Male,16
4.0,1.0,1.55,65.77,0.3634,27.37565036420395,Female,15
4.0,1.0,1.6,48.54,0.375,18.960937499999996,Female,15
6.0,2.0,1.78,56.7,0.8185,17.89546774397172,Male,17
4.0,2.0,1.8,76.66,1.843,23.66049382716049,Male,15
6.0,1.0,1.65,65.77,1.2292,24.157943067033976,Female,17
5.0,1.0,1.63,52.16,0.7794,19.631901840490798,Female,16
7.0,2.0,1.88,61.24,1.2001,17.326844726120417,Male,18
7.0,1.0,1.6,65.77,1.2292,25.691406249999993,Female,18
4.0,2.0,1.7,76.2,1.7801,26.36678200692042,Male,15
5.0,2.0,1.83,83.92,0.3036,25.058974588670903,Male,16
5.0,1.0,1.78,63.5,0.3994,20.04166140638808,Female,16
6.0,2.0,1.7,52.16,0.8729,18.048442906574394,Male,17
6.0,2.0,1.8,72.58,1.2006,22.401234567901234,Male,17
4.0,1.0,1.68,77.11,0.375,27.32071995464853,Female,15
5.0,2.0,1.75,67.13,0.3036,21.919999999999998,Male,16
5.0,2.0,1.75,72.58,0.289,23.699591836734694,Male,16
4.0,1.0,1.63,49.44,0.3994,18.608152358011218,Female,15
6.0,2.0,1.8,61.24,0.7444,18.901234567901234,Male,17
5.0,2.0,1.68,91.63,0.2936,32.46527777777778,Male,16
5.0,2.0,1.8,91.63,0.2471,28.28086419753086,Male,16
6.0,2.0,1.7,54.43,0.8185,18.833910034602077,Male,17
5.0,1.0,1.68,61.24,0.9175,21.697845804988667,Female,16
6.0,1.0,1.73,81.65,1.5699,27.281232249657524,Female,17
6.0,1.0,1.68,63.5,0.7387,22.498582766439913,Female,17
6.0,1.0,1.7,70.76,0.7387,24.48442906574395,Female,17
5.0,2.0,1.85,86.18,0.2936,25.18042366691015,Male,16
5.0,2.0,1.85,104.33,0.2471,30.483564645726805,Male,16
4.0,1.0,1.65,53.52,0.3994,19.658402203856753,Female,15
6.0,1.0,1.55,65.32,1.5699,27.188345473465134,Female,17
6.0,1.0,1.65,71.67,0.7794,26.32506887052342,Female,17
6.0,2.0,1.73,51.26,0.7444,17.12720104246717,Male,17
6.0,2.0,1.75,82.1,0.8185,26.80816326530612,Male,17
5.0,2.0,1.85,106.6,0.3036,31.146822498173844,Male,16
6.0,2.0,1.78,78.93,0.8729,24.911627319782855,Male,17
4.0,2.0,1.88,72.58,0.3036,20.53531009506564,Male,15
5.0,1.0,1.57,64.86,0.375,26.313440707533772,Female,16
5.0,1.0,1.65,53.52,0.375,19.658402203856753,Female,16
4.0,1.0,1.57,53.98,0.3634,21.899468538277414,Female,15
5.0,2.0,1.68,63.5,0.8185,22.498582766439913,Male,16
7.0,2.0,1.88,135.17,1.2001,38.24411498415573,Male,18
4.0,2.0,1.63,61.24,0.289,23.049418495238815,Male,15
4.0,1.0,1.57,53.52,0.375,21.712848391415474,Female,15
5.0,2.0,1.83,68.04,0.2936,20.317119054017738,Male,16
6.0,1.0,1.65,52.16,0.7387,19.158861340679522,Female,17
5.0,1.0,1.57,65.77,0.9925,26.682624041543264,Female,16
7.0,1.0,1.6,60.33,2.0715,23.566406249999996,Female,18
5.0,2.0,1.73,72.58,2.0108,24.25072671990377,Male,16
5.0,1.0,1.63,86.18,0.9925,32.43629794120969,Female,16
4.0,1.0,1.75,83.92,0.9925,27.40244897959184,Female,15
5.0,1.0,1.65,47.17,0.9925,17.325987144168966,Female,16
4.0,1.0,1.63,47.63,0.9925,17.92690729797885,Female,15
4.0,2.0,1.68,54.43,2.135,19.285005668934243,Male,15
6.0,2.0,1.88,127.01,2.055,35.93537799909462,Male,17
4.0,1.0,1.6,49.44,0.9925,19.312499999999996,Female,15
4.0,2.0,1.78,72.58,2.135,22.907461179144047,Male,15
4.0,2.0,1.7,99.79,1.7375,34.52941176470589,Male,15
4.0,2.0,1.78,94.35,2.135,29.778437066027013,Male,15
4.0,1.0,1.63,57.61,0.9925,21.683164590312018,Female,15
5.0,1.0,1.68,48.08,0.9925,17.035147392290252,Female,16
5.0,1.0,1.55,47.17,0.9925,19.633714880332985,Female,16
4.0,1.0,1.7,63.5,0.9925,21.972318339100347,Female,15
5.0,2.0,1.8,62.14,2.0322,19.179012345679013,Male,16
5.0,1.0,1.5,45.36,0.9925,20.16,Female,16
5.0,1.0,1.68,65.77,0.9925,23.302862811791385,Female,16
4.0,2.0,1.8,75.75,2.135,23.37962962962963,Male,15
4.0,1.0,1.52,56.25,0.9925,24.34643351800554,Female,15
6.0,2.0,1.88,71.67,2.055,20.27784065187868,Male,17
5.0,1.0,1.73,63.5,0.9925,21.216879949213137,Female,16
5.0,2.0,1.85,65.77,2.135,19.21694667640613,Male,16
5.0,2.0,1.8,73.94,2.055,22.820987654320984,Male,16
4.0,2.0,1.85,84.82,2.135,24.783053323593858,Male,15
5.0,2.0,1.68,61.24,2.055,21.697845804988667,Male,16
6.0,1.0,1.65,58.06,2.0715,21.325987144168966,Female,17
6.0,1.0,1.68,99.79,2.0715,35.356434240362816,Female,17
7.0,1.0,1.57,74.84,2.0141,30.36228650249503,Female,18
5.0,1.0,1.68,58.97,1.976,20.89356575963719,Female,16
6.0,1.0,1.7,77.11,2.0715,26.68166089965398,Female,17
4.0,1.0,1.63,52.62,0.9925,19.805035944145434,Female,15
6.0,1.0,1.63,51.71,1.7054,19.46253152169822,Female,17
7.0,2.0,1.9,70.31,2.0265,19.47645429362881,Male,18
6.0,1.0,1.7,58.97,1.976,20.40484429065744,Female,17
6.0,1.0,1.68,61.24,2.0715,21.697845804988667,Female,17
7.0,1.0,1.55,58.97,2.0715,24.54526534859521,Female,18
5.0,1.0,1.63,68.04,0.9925,25.60879220143777,Female,16
6.0,2.0,1.85,95.26,1.5869,27.833455076698318,Male,17
5.0,1.0,1.57,52.16,1.976,21.161101870258427,Female,16
6.0,1.0,1.65,52.16,2.0715,19.158861340679522,Female,17
6.0,2.0,1.88,79.38,2.055,22.45925758261657,Male,17
5.0,2.0,1.75,68.95,2.055,22.514285714285716,Male,16
7.0,2.0,1.83,61.24,2.0265,18.286601570664992,Male,18
4.0,1.0,1.63,65.77,0.9925,24.754413037750762,Female,15
4.0,1.0,1.65,50.8,0.9925,18.6593204775023,Female,15
3.0,1.0,1.65,51.26,1.9623,18.82828282828283,Female,14
6.0,1.0,1.7,73.03,1.976,25.26989619377163,Female,17
3.0,1.0,1.6,58.97,1.9623,23.035156249999996,Female,14
4.0,2.0,1.63,78.02,0.8935,29.365049493770936,Male,15
4.0,1.0,1.68,48.99,1.9623,17.35756802721089,Female,15
3.0,1.0,1.6,45.36,1.9623,17.718749999999996,Female,14
3.0,2.0,1.7,65.77,1.0168,22.757785467128027,Male,14
4.0,1.0,1.63,66.68,1.8124,25.09691746019798,Female,15
5.0,2.0,1.75,113.85,1.0168,37.17551020408163,Male,16
4.0,2.0,1.78,68.04,1.0168,21.474561292766065,Male,15
4.0,2.0,1.78,58.97,1.0168,18.611917687160712,Male,15
3.0,2.0,1.7,49.9,0.9821,17.26643598615917,Male,14
3.0,1.0,1.68,72.58,1.9623,25.71570294784581,Female,14
3.0,2.0,1.73,99.79,0.9821,33.34224330916503,Male,14
4.0,2.0,1.83,60.33,1.0168,18.014870554510434,Male,15
4.0,2.0,1.75,80.74,0.9821,26.36408163265306,Male,15
4.0,1.0,1.57,49.44,1.9623,20.057608827944335,Female,15
4.0,1.0,1.73,64.41,1.9623,21.520932874469576,Female,15
3.0,2.0,1.7,100.25,1.0168,34.688581314878896,Male,14
3.0,2.0,1.83,83.01,1.0168,24.787243572516346,Male,14
4.0,2.0,1.75,58.97,1.0168,19.25551020408163,Male,15
4.0,2.0,1.7,63.05,1.0168,21.816608996539795,Male,15
4.0,2.0,1.7,75.75,1.0168,26.211072664359865,Male,15
5.0,1.0,1.73,61.24,1.856,20.461759497477363,Female,16
4.0,2.0,1.6,63.5,1.0168,24.804687499999996,Male,15
3.0,2.0,1.73,61.24,0.8935,20.461759497477363,Male,14
4.0,1.0,1.65,58.97,1.9623,21.660238751147844,Female,15
4.0,2.0,1.85,89.81,1.0168,26.241051862673483,Male,15
5.0,2.0,1.98,114.76,1.0168,29.272523211917154,Male,16
4.0,2.0,1.7,88.45,1.0168,30.605536332179934,Male,15
5.0,2.0,1.7,47.63,0.9204,16.48096885813149,Male,16
5.0,2.0,1.8,83.92,2.055,25.901234567901234,Male,16
7.0,1.0,1.68,47.17,2.4854,16.712726757369616,Female,18
5.0,2.0,1.73,83.92,0.9204,28.03969394233018,Male,16
4.0,2.0,1.78,77.11,0.9204,24.337204898371418,Male,15
6.0,2.0,1.7,67.13,2.4313,23.228373702422147,Male,17
4.0,1.0,1.55,54.43,2.0597,22.655567117585846,Female,15
7.0,2.0,1.68,77.11,2.4313,27.32071995464853,Male,18
6.0,2.0,1.7,61.24,2.4313,21.190311418685123,Male,17
5.0,1.0,1.63,49.9,2.0597,18.781286461665854,Female,16
4.0,2.0,1.7,52.62,0.7491,18.207612456747405,Male,15
5.0,2.0,1.7,60.33,0.9204,20.87543252595156,Male,16
5.0,2.0,1.73,65.77,0.9204,21.975341641885795,Male,16
4.0,2.0,1.8,56.7,0.9204,17.5,Male,15
4.0,2.0,1.75,59.88,0.9204,19.55265306122449,Male,15
4.0,2.0,1.75,74.84,0.9204,24.437551020408165,Male,15
6.0,2.0,1.75,61.24,2.4313,19.996734693877553,Male,17
6.0,2.0,1.78,66.23,0.9204,20.903295038505238,Male,17
5.0,2.0,1.8,70.31,0.9204,21.700617283950617,Male,16
5.0,2.0,1.83,77.57,0.9204,23.16282958583415,Male,16
4.0,1.0,1.52,42.18,2.0597,18.25657894736842,Female,15
5.0,2.0,1.85,89.81,0.9204,26.241051862673483,Male,16
5.0,2.0,1.7,99.79,0.9204,34.52941176470589,Male,16
4.0,1.0,1.6,57.15,2.0597,22.324218749999996,Female,15
4.0,2.0,1.65,58.97,0.9204,21.660238751147844,Male,15
5.0,2.0,1.63,56.7,0.7491,21.340660167864808,Male,16
5.0,2.0,1.9,72.58,0.7491,20.105263157894736,Male,16
5.0,2.0,1.78,68.04,0.9204,21.474561292766065,Male,16
4.0,1.0,1.68,99.79,2.0597,35.356434240362816,Female,15
5.0,2.0,1.85,57.61,0.9204,16.832724616508397,Male,16
7.0,1.0,1.57,52.16,2.4854,21.161101870258427,Female,18
3.0,2.0,1.68,65.77,0.8938,23.302862811791385,Male,14
3.0,2.0,1.73,59.42,0.8938,19.85365364696448,Male,14
4.0,1.0,1.65,39.01,0.8624,14.328741965105602,Female,15
5.0,2.0,1.68,64.86,0.2702,22.980442176870753,Male,16
4.0,2.0,1.73,61.24,0.8938,20.461759497477363,Male,15
4.0,1.0,1.55,47.63,0.8624,19.825182101977106,Female,15
4.0,2.0,1.55,42.64,0.8938,17.748178980228925,Male,15
3.0,2.0,1.85,66.68,0.8938,19.482834185536888,Male,14
4.0,1.0,1.68,55.79,0.8624,19.766865079365083,Female,15
4.0,1.0,1.65,61.24,0.8624,22.494031221303953,Female,15
3.0,2.0,1.75,63.05,0.8938,20.587755102040816,Male,14
5.0,2.0,1.7,64.86,0.8938,22.442906574394467,Male,16
3.0,1.0,1.6,58.51,0.8157,22.855468749999996,Female,14
4.0,2.0,1.78,117.94,0.9204,37.223835374321425,Male,15
4.0,2.0,1.65,66.23,0.7854,24.326905417814512,Male,15
3.0,2.0,1.73,88.45,0.8632,29.553276086738613,Male,14
3.0,1.0,1.85,63.5,0.8624,18.553688823959092,Female,14
4.0,1.0,1.45,56.7,0.8624,26.967895362663498,Female,15
4.0,1.0,1.63,54.43,0.8624,20.4862810041778,Female,15
3.0,2.0,1.73,70.76,0.7854,23.642620869390893,Male,14
4.0,2.0,1.75,54.43,0.8938,17.773061224489794,Male,15
5.0,2.0,1.78,95.26,0.8938,30.065648276732738,Male,16
4.0,2.0,1.68,63.5,0.8938,22.498582766439913,Male,15
4.0,1.0,1.65,47.17,0.8624,17.325987144168966,Female,15
4.0,1.0,1.52,51.26,0.8624,22.18663434903047,Female,15
5.0,2.0,1.68,75.3,0.8938,26.679421768707485,Male,16
3.0,1.0,1.55,56.25,0.8624,23.413111342351716,Female,14
4.0,1.0,1.52,56.7,0.8624,24.541204986149587,Female,15
3.0,1.0,1.55,49.9,0.8624,20.770031217481787,Female,14
3.0,2.0,1.63,61.69,0.8938,23.21878881403139,Male,14
4.0,1.0,1.6,53.07,0.8624,20.730468749999996,Female,15
3.0,2.0,1.57,48.99,0.8938,19.875045640796788,Male,14
3.0,1.0,1.6,54.43,0.8624,21.261718749999996,Female,14
3.0,1.0,1.5,54.43,0.8624,24.191111111111113,Female,14
3.0,2.0,1.73,90.72,0.8938,30.31173777941127,Male,14
3.0,2.0,1.85,68.04,0.8938,19.880204528853177,Male,14
3.0,2.0,1.75,69.4,0.8938,22.66122448979592,Male,14
3.0,2.0,1.83,61.24,0.8938,18.286601570664992,Male,14
4.0,1.0,1.57,57.61,0.8624,23.372144914600998,Female,15
4.0,1.0,1.68,67.13,0.8624,23.784722222222225,Female,15
4.0,1.0,1.6,46.27,0.8624,18.074218749999996,Female,15
3.0,2.0,1.68,61.24,0.8938,21.697845804988667,Male,14
3.0,1.0,1.57,65.77,0.8624,26.682624041543264,Female,14
5.0,2.0,1.83,54.43,0.8938,16.253098032189673,Male,16
5.0,2.0,1.75,106.14,1.1471,34.65795918367347,Male,16
5.0,1.0,1.7,54.43,1.148,18.833910034602077,Female,16
5.0,1.0,1.63,61.24,1.0444,23.049418495238815,Female,16
4.0,1.0,1.6,63.5,1.148,24.804687499999996,Female,15
4.0,1.0,1.57,58.97,1.148,23.92389143575804,Female,15
5.0,1.0,1.68,63.5,1.148,22.498582766439913,Female,16
5.0,2.0,1.8,61.24,1.1289,18.901234567901234,Male,16
5.0,2.0,1.73,67.13,1.186,22.429750409302013,Male,16
4.0,2.0,1.63,48.99,1.186,18.43878203921864,Male,15
4.0,2.0,1.7,74.84,1.186,25.8961937716263,Male,15
4.0,1.0,1.57,70.31,1.148,28.524483751876343,Female,15
3.0,1.0,1.63,48.54,2.8962,18.26941172042606,Female,14
4.0,1.0,1.65,81.65,2.675,29.990817263544542,Female,15
4.0,2.0,1.7,79.38,3.1076,27.467128027681664,Male,15
4.0,1.0,1.55,54.43,2.8962,22.655567117585846,Female,15
4.0,2.0,1.7,49.9,3.1076,17.26643598615917,Male,15
3.0,2.0,1.7,97.52,3.1076,33.7439446366782,Male,14
4.0,1.0,1.57,47.63,2.675,19.323299119639742,Female,15
6.0,2.0,1.73,65.77,0.9652,21.975341641885795,Male,17
3.0,2.0,1.8,54.43,0.9652,16.799382716049383,Male,14
3.0,1.0,1.55,47.63,2.8962,19.825182101977106,Female,14
4.0,2.0,1.68,65.32,0.9652,23.14342403628118,Male,15
4.0,2.0,1.55,61.24,3.1076,25.490114464099893,Male,15
3.0,2.0,1.65,60.33,3.1076,22.15977961432507,Male,14
3.0,1.0,1.63,56.7,2.8962,21.340660167864808,Female,14
4.0,2.0,1.7,61.24,2.7307,21.190311418685123,Male,15
7.0,1.0,1.65,70.31,0.4907,25.825528007346193,Female,18
7.0,1.0,1.7,61.24,0.4907,21.190311418685123,Female,18
7.0,2.0,1.7,64.86,0.3678,22.442906574394467,Male,18
7.0,1.0,1.63,64.41,0.4907,24.242538296510972,Female,18
7.0,1.0,1.75,58.97,0.4907,19.25551020408163,Female,18
6.0,2.0,1.8,89.36,0.3678,27.580246913580243,Male,17
6.0,2.0,1.8,86.18,0.3678,26.598765432098766,Male,17
7.0,2.0,1.68,108.86,0.3678,38.570011337868486,Male,18
7.0,1.0,1.65,74.39,0.4907,27.324150596877875,Female,18
7.0,1.0,1.6,56.7,0.4907,22.148437499999996,Female,18
7.0,2.0,1.85,108.86,0.3677,31.80715850986121,Male,18
7.0,2.0,1.9,59.42,0.3678,16.45983379501385,Male,18
6.0,1.0,1.65,58.97,0.4907,21.660238751147844,Female,17
7.0,1.0,1.68,64.86,0.4907,22.980442176870753,Female,18
7.0,2.0,1.83,69.4,0.0929,20.723222550688284,Male,18
4.0,1.0,1.7,83.92,0.8598,29.038062283737027,Female,15
4.0,2.0,1.8,101.15,1.3706,31.219135802469136,Male,15
4.0,1.0,1.65,74.84,0.8598,27.48943985307622,Female,15
4.0,1.0,1.63,81.65,0.8598,30.731303398697733,Female,15
5.0,1.0,1.7,76.66,0.8598,26.52595155709343,Female,16
4.0,1.0,1.6,61.24,0.8598,23.921874999999996,Female,15
5.0,2.0,1.75,63.5,1.3706,20.73469387755102,Male,16
5.0,1.0,1.63,54.43,0.8598,20.4862810041778,Female,16
5.0,1.0,1.57,58.97,0.8598,23.92389143575804,Female,16
1.0,1.0,1.7,90.72,1.9251,31.391003460207614,Female,12
4.0,2.0,1.65,72.58,1.3706,26.6593204775023,Male,15
4.0,1.0,1.63,57.15,0.8598,21.510030486657385,Female,15
3.0,1.0,1.78,95.26,0.2586,30.065648276732738,Female,14
5.0,1.0,1.65,122.47,0.8598,44.984389348025715,Female,16
5.0,1.0,1.57,62.6,0.8331,25.396567812081624,Female,16
5.0,2.0,1.75,55.79,1.1533,18.217142857142857,Male,16
5.0,2.0,1.75,61.24,1.3706,19.996734693877553,Male,16
4.0,1.0,1.7,54.89,0.8598,18.99307958477509,Female,15
4.0,2.0,1.6,58.97,1.3706,23.035156249999996,Male,15
5.0,2.0,1.83,80.29,1.3489,23.97503657917525,Male,16
4.0,2.0,1.73,81.65,1.3706,27.281232249657524,Male,15
5.0,1.0,1.7,92.08,0.8598,31.861591695501733,Female,16
3.0,1.0,1.45,47.63,1.8799,22.653983353151013,Female,14
4.0,1.0,1.68,54.43,1.8799,19.285005668934243,Female,15
4.0,1.0,1.75,65.77,0.5125,21.47591836734694,Female,15
4.0,2.0,1.6,83.92,2.0373,32.78124999999999,Male,15
3.0,1.0,1.63,68.95,1.8799,25.951296623884982,Female,14
4.0,1.0,1.7,81.65,1.8799,28.252595155709347,Female,15
4.0,2.0,1.75,68.95,1.9986,22.514285714285716,Male,15
4.0,2.0,1.88,79.38,2.0998,22.45925758261657,Male,15
5.0,2.0,1.65,58.06,2.0998,21.325987144168966,Male,16
5.0,2.0,1.75,61.24,2.0998,19.996734693877553,Male,16
4.0,2.0,1.8,74.84,2.0998,23.098765432098766,Male,15
4.0,2.0,1.8,71.22,2.0998,21.98148148148148,Male,15
4.0,2.0,1.65,60.33,2.0998,22.15977961432507,Male,15
4.0,2.0,1.78,61.24,1.7089,19.328367630349703,Male,15
4.0,1.0,1.52,48.99,1.0128,21.20412049861496,Female,15
4.0,1.0,1.65,56.25,1.0128,20.66115702479339,Female,15
4.0,1.0,1.6,59.42,1.0128,23.210937499999996,Female,15
5.0,1.0,1.63,56.25,1.0128,21.171289849072227,Female,16
5.0,1.0,1.7,68.95,0.9214,23.858131487889278,Female,16
4.0,1.0,1.75,55.79,1.0128,18.217142857142857,Female,15
5.0,1.0,1.63,52.16,1.1394,19.631901840490798,Female,16
4.0,1.0,1.73,60.33,1.1394,20.15770657222092,Female,15
5.0,1.0,1.6,68.49,1.0128,26.753906249999993,Female,16
5.0,1.0,1.57,45.36,1.0128,18.402369264473204,Female,16
4.0,1.0,1.6,56.7,1.0128,22.148437499999996,Female,15
4.0,1.0,1.57,63.5,1.0128,25.76169418637673,Female,15
4.0,1.0,1.57,53.52,1.1394,21.712848391415474,Female,15
4.0,1.0,1.68,69.85,1.0128,24.7484410430839,Female,15
5.0,1.0,1.57,47.63,1.0128,19.323299119639742,Female,16
5.0,2.0,1.68,63.5,1.873,22.498582766439913,Male,16
5.0,2.0,1.85,63.96,1.8327,18.68809349890431,Male,16
5.0,2.0,1.68,72.58,1.873,25.71570294784581,Male,16
5.0,2.0,1.85,85.28,1.8327,24.917457998539078,Male,16
5.0,2.0,1.78,60.33,1.873,19.041156419643983,Male,16
5.0,2.0,1.68,65.77,1.7185,23.302862811791385,Male,16
5.0,2.0,1.7,97.52,1.873,33.7439446366782,Male,16
6.0,2.0,1.7,49.9,1.873,17.26643598615917,Male,17
5.0,2.0,1.75,67.59,1.873,22.070204081632653,Male,16
5.0,1.0,1.6,56.7,1.4736,22.148437499999996,Female,16
5.0,1.0,1.57,56.7,1.2519,23.002961580591506,Female,16
5.0,1.0,1.65,52.16,1.4736,19.158861340679522,Female,16
6.0,1.0,1.57,48.08,1.4736,19.505862306787293,Female,17
5.0,1.0,1.7,56.25,1.1864,19.463667820069205,Female,16
6.0,1.0,1.57,68.04,1.4736,27.60355389670981,Female,17
6.0,1.0,1.68,60.33,1.4736,21.37542517006803,Female,17
5.0,1.0,1.7,62.6,1.4736,21.660899653979243,Female,16
5.0,1.0,1.6,54.43,1.4736,21.261718749999996,Female,16
5.0,1.0,1.63,57.15,1.4736,21.510030486657385,Female,16
7.0,2.0,1.7,68.04,1.7994,23.543252595155714,Male,18
7.0,2.0,1.9,113.4,1.7994,31.41274238227147,Male,18
6.0,2.0,1.73,88.91,1.6356,29.706973169835276,Male,17
6.0,2.0,1.75,81.65,1.7994,26.66122448979592,Male,17
6.0,2.0,1.83,75.75,1.7994,22.619367553525034,Male,17
7.0,2.0,1.78,81.65,1.7994,25.7701047847494,Male,18
7.0,2.0,1.83,92.08,1.7994,27.495595568694196,Male,18
6.0,2.0,1.68,70.31,1.7994,24.911422902494337,Male,17
6.0,2.0,1.8,77.11,1.4085,23.79938271604938,Male,17
7.0,1.0,1.57,49.9,2.0461,20.24422897480628,Female,18
6.0,1.0,1.65,49.9,2.4854,18.328741965105603,Female,17
6.0,1.0,1.7,54.43,2.4854,18.833910034602077,Female,17
6.0,1.0,1.63,51.26,2.4854,19.293161202905644,Female,17
7.0,1.0,1.68,68.04,2.4854,24.107142857142865,Female,18
3.0,1.0,1.6,48.54,2.0369,18.960937499999996,Female,14
3.0,1.0,1.6,46.72,2.4114,18.249999999999996,Female,14
4.0,1.0,1.65,52.16,2.4114,19.158861340679522,Female,15
3.0,1.0,1.57,54.43,2.0369,22.082031725424965,Female,14
3.0,1.0,1.63,54.43,2.4114,20.4862810041778,Female,14
3.0,1.0,1.6,48.99,2.0369,19.136718749999996,Female,14
3.0,1.0,1.6,90.72,2.0369,35.43749999999999,Female,14
3.0,1.0,1.57,54.43,1.9265,22.082031725424965,Female,14
4.0,1.0,1.6,69.85,2.4114,27.285156249999993,Female,15
4.0,2.0,1.7,56.7,2.1109,19.61937716262976,Male,15
4.0,2.0,1.7,63.96,1.8549,22.13148788927336,Male,15
4.0,2.0,1.75,56.7,1.7928,18.514285714285716,Male,15
4.0,2.0,1.68,61.69,1.7928,21.85728458049887,Male,15
4.0,2.0,1.85,63.5,2.1109,18.553688823959092,Male,15
3.0,2.0,1.8,62.6,2.1109,19.320987654320987,Male,14
3.0,2.0,1.52,47.63,2.1109,20.61547783933518,Male,14
4.0,2.0,1.7,75.75,0.4061,26.211072664359865,Male,15
4.0,2.0,1.75,65.77,0.3922,21.47591836734694,Male,15
6.0,2.0,1.85,63.5,0.4061,18.553688823959092,Male,17
5.0,2.0,1.75,72.58,0.4061,23.699591836734694,Male,16
4.0,2.0,1.65,63.5,0.4061,23.32415059687787,Male,15
4.0,2.0,1.78,102.06,0.4061,32.211841939149096,Male,15
3.0,2.0,1.7,49.9,0.3922,17.26643598615917,Male,14
6.0,2.0,1.68,74.84,0.3569,26.51643990929706,Male,17
5.0,2.0,1.75,66.68,0.4061,21.773061224489798,Male,16
3.0,2.0,1.63,58.06,0.3922,21.852534909104598,Male,14
4.0,2.0,1.65,52.16,0.4061,19.158861340679522,Male,15
4.0,2.0,1.73,92.08,0.3922,30.76614654682749,Male,15
5.0,1.0,1.68,67.13,0.515,23.784722222222225,Female,16
3.0,1.0,1.6,39.46,0.515,15.414062499999998,Female,14
6.0,1.0,1.55,53.98,0.3313,22.46826222684703,Female,17
4.0,1.0,1.65,71.22,0.4757,26.15977961432507,Female,15
3.0,1.0,1.63,76.2,0.515,28.680040648876513,Female,14
3.0,1.0,1.78,133.81,0.515,42.23267264234314,Female,14
5.0,1.0,1.65,49.9,0.515,18.328741965105603,Female,16
4.0,2.0,1.8,83.92,0.3434,25.901234567901234,Male,15
5.0,2.0,1.8,60.33,0.3269,18.62037037037037,Male,16
4.0,2.0,1.93,71.22,0.3434,19.119976375204704,Male,15
5.0,2.0,1.9,147.42,0.3434,40.83656509695291,Male,16
6.0,2.0,1.75,61.24,0.35,19.996734693877553,Male,17
6.0,2.0,1.83,124.74,0.3269,37.248051599032515,Male,17
5.0,1.0,1.65,61.24,0.3313,22.494031221303953,Female,16
5.0,1.0,1.57,61.24,0.3313,24.844821290924582,Female,16
4.0,1.0,1.65,70.31,0.3313,25.825528007346193,Female,15
5.0,1.0,1.68,57.15,0.3313,20.248724489795922,Female,16
4.0,1.0,1.7,69.85,0.3313,24.169550173010382,Female,15
5.0,1.0,1.5,71.22,0.3014,31.653333333333332,Female,16
4.0,1.0,1.68,65.77,0.3111,23.302862811791385,Female,15
4.0,1.0,1.75,89.36,0.3313,29.17877551020408,Female,15
7.0,2.0,1.7,85.73,0.3997,29.6643598615917,Male,18
6.0,2.0,1.83,83.01,0.313,24.787243572516346,Male,17
6.0,2.0,1.8,70.31,0.3997,21.700617283950617,Male,17
7.0,2.0,1.75,88.0,0.3997,28.73469387755102,Male,18
6.0,2.0,1.73,72.58,0.313,24.25072671990377,Male,17
7.0,2.0,1.9,79.38,0.3997,21.98891966759003,Male,18
7.0,1.0,1.68,61.24,0.4085,21.697845804988667,Female,18
4.0,1.0,1.57,65.77,0.3363,26.682624041543264,Female,15
6.0,1.0,1.65,65.77,0.4085,24.157943067033976,Female,17
6.0,1.0,1.65,63.5,0.4085,23.32415059687787,Female,17
7.0,1.0,1.65,66.23,0.4085,24.326905417814512,Female,18
6.0,2.0,1.73,69.85,0.1754,23.33856794413445,Male,17
4.0,2.0,1.88,88.45,0.1678,25.025464010864646,Male,15
5.0,2.0,1.78,90.72,0.1678,28.632748390354752,Male,16
6.0,2.0,1.75,69.85,0.1678,22.80816326530612,Male,17
7.0,2.0,1.7,61.24,0.1085,21.190311418685123,Male,18
4.0,1.0,1.55,95.26,0.1,39.65036420395421,Female,15
6.0,1.0,1.73,53.98,0.1,18.036018577299608,Female,17
4.0,1.0,1.6,89.81,0.1,35.08203124999999,Female,15
6.0,1.0,1.55,65.77,0.0539,27.37565036420395,Female,17
4.0,1.0,1.57,45.36,0.1,18.402369264473204,Female,15
4.0,1.0,1.6,85.73,0.1,33.48828124999999,Female,15
5.0,1.0,1.73,88.45,0.1,29.553276086738613,Female,16
4.0,1.0,1.63,65.77,0.1,24.754413037750762,Female,15
3.0,2.0,1.73,69.4,0.2516,23.188212101974674,Male,14
5.0,2.0,1.88,90.72,0.1678,25.667722951561792,Male,16
5.0,2.0,1.63,64.41,0.1678,24.242538296510972,Male,16
5.0,1.0,1.63,75.3,0.1,28.341300011291356,Female,16
5.0,1.0,1.6,63.05,0.1,24.628906249999993,Female,16
7.0,1.0,1.7,103.42,0.0539,35.78546712802768,Female,18
4.0,1.0,1.52,63.96,0.4757,27.683518005540165,Female,15
5.0,1.0,1.55,70.31,0.1252,29.265348595213318,Female,16
6.0,1.0,1.63,45.36,0.0539,17.072528134291844,Female,17
5.0,1.0,1.75,63.5,0.1,20.73469387755102,Female,16
6.0,2.0,1.83,58.97,0.1754,17.608767057839884,Male,17
6.0,1.0,1.75,81.65,0.1252,26.66122448979592,Female,17
6.0,1.0,1.57,81.65,0.1252,33.12507606799465,Female,17
